reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
98fb7bbf-0f2f-463c-805d-7881703da0c9,Ahmad fadleey Haron,https://play-lh.googleusercontent.com/a/ACg8ocJOOCM3anGRw6v27oiLBNv7k5O4WXK3uhZISwIpDp_sN_jOvCE=mo,good,5,0,3.76.25,2026-07-05 20:11:09,"Thank you for rating us Ahmad fadleey Haron !
If you need assistance in the future, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Internet Call.",2026-07-05 21:53:22,3.76.25
9f00daf8-c258-441c-9c37-bb2882ca3027,linda zehan,https://play-lh.googleusercontent.com/a-/ALV-UjVb3csknM1m9jWMhiV_Dj2tNHt6iEjxGC5lMPeuapNPQY_1ysw,Tan sedap,5,0,,2026-07-05 19:43:18,"Kami gembira mendengar ulasan ini linda zehan ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-05 20:35:54,
4fd68e8c-c632-4ced-807d-6cd6763803dd,Dhia Maisarah,https://play-lh.googleusercontent.com/a/ACg8ocJPH41403Q5u_X2823ekX4G4s31Qd5kstenDfb2IBs9qQbFaQ=mo,"I love shopee,it's cheap than tiktok. but actually I have 2 device,and i'm using the same number,because I don't want to use my money to buy simcard more,so shopee please allowed us to use the same number😓🙏 why you always reply to us like ""sorry"" ""Thank you"" you are the worst app shopping ever,please do something don't just say sorry",1,0,3.77.25,2026-07-05 19:39:26,"Thank you for rating us Dhia Maisarah !
If you need assistance in the future, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Internet Call.",2026-06-21 22:07:13,3.77.25
ea8fa12d-f5b4-4bb7-b749-8a8249d6a96e,LAVENDER,https://play-lh.googleusercontent.com/a-/ALV-UjXn8i-d97pQeamQsr3kHkPK0OVKaSm3d6l6LPwBtxvntG2yM4RY,"SHOPEE,MY FAVOURITE ONLINE SHOPPING.👌💋",5,0,3.77.25,2026-07-05 19:22:52,"We're happy to hear that you're enjoying Shopee, LAVENDER! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 20:36:44,3.77.25
0fca395f-7e46-46c5-8fc3-11e2056f62ac,Muhd ikram,https://play-lh.googleusercontent.com/a-/ALV-UjUeoC_vOlHdvrgz_9SnLLz8wBQIU8SlqXgRXY6BOuFpOuCK9LU,kenapa app ni server error,3,0,3.77.25,2026-07-05 19:09:19,"Kami kesal mendengar ulasan ini, Muhd ikram. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat ataupun Panggilan Internet.",2026-07-05 20:37:00,3.77.25
38757116-8534-41e2-beee-bd8191b5fbb5,Amirul asraf ali,https://play-lh.googleusercontent.com/a-/ALV-UjVwUelSQOtTjDdWhMsVvmgd_4fTMGwps8KCa4Q8z2hCqhAoZ0Q,my shoppe just stuck at troli.,5,0,3.77.25,2026-07-05 19:00:04,"We're happy to hear that you're enjoying Shopee, Amirul asraf ali! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2025-01-01 21:08:54,3.77.25
7e68b94d-7355-4293-a539-6b4edabcda9e,"Ang Yee Hoong, Brian",https://play-lh.googleusercontent.com/a-/ALV-UjXvJdLp3h7PNM9bP-T5mToHIYzLA8XGJ7sM7XKOuA_FgFEIKvzH,"Shopee Help Centre and Customer Service suck. Accordingly, it should take them 3 to 5 business days to revert to me after I lodged my request to deactivate the Killswitch and reactivate my Shopee Pay account (to re-enable the Pay function). But it's been more than that stipulated period, and I've gotten no response at all.",3,0,3.77.25,2026-07-05 18:56:24,"We're sorry to hear about this review, Ang Yee Hoong, Brian. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 20:36:39,3.77.25
f96d72a2-29ab-42bb-991d-6f43ecbd252e,Jagtar singh Sidhu,https://play-lh.googleusercontent.com/a/ACg8ocIgywJT0seB8PY4FxuMidzV0QG-4ZOqq6yZmcSRZ-V8lm8vPg=mo,All products is very good 👍,5,0,3.77.25,2026-07-05 18:33:35,"Thank you for rating us Jagtar singh Sidhu !
If you need assistance in the future, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Internet Call.",2026-07-05 20:36:14,3.77.25
83fc02eb-65ec-4224-833b-6a6d1baeb1b7,aie sharil,https://play-lh.googleusercontent.com/a/ACg8ocLzcqpwdtzu1mJ0YNkWzRJpAl6wB5-bvLZXFKb3B_YdJvKPdw=mo,superb easy,5,0,3.77.25,2026-07-05 18:28:42,"Thank you for rating us aie sharil !
If you need assistance in the future, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Internet Call.",2026-07-05 20:35:57,3.77.25
5508dab5-17d2-48b6-8bbd-9c52976d2916,Camera 2,https://play-lh.googleusercontent.com/a-/ALV-UjVA1Z9kKhiothaFwt84gKQyd3ZYMYyTeLMfqaGbd2gzvjrIYDZE,Excellent shopping experience with great prices.,5,0,3.77.25,2026-07-05 18:18:20,"We're happy to hear that you're enjoying Shopee, Camera 2! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 20:35:27,3.77.25
e46abe42-076a-4146-a454-1e5813c92bd7,Ali Udin,https://play-lh.googleusercontent.com/a-/ALV-UjUCpBkEU8m1od3x_9VCCZLGZwkXCtIa1tNPLgd3l2Zn8JvB_t8,Very reliable and secure purchasing online platform including safe delivery. Items arrive always as promised time frame! Payment can easily refunded if receiving wrong or faulty/damaged items! Loved shopping at Shopee!!!!!!,5,20,3.77.25,2026-07-05 18:15:24,"Hi,

Greetings from Shopee! :)

Your awesome review made our day! :D

Stay tuned for greater deals soon :)
",2022-10-31 16:03:37,3.77.25
cfcec683-c417-4ecf-a145-44a9655fd3e9,Nurul Hidayah Ali,https://play-lh.googleusercontent.com/a-/ALV-UjWCPtr3L98uDnuBTWqHQ42TsFkMB3cgWVTHwRlJwa640kP1f5msHA,"shopee is a very convenient online shopping platform with a wide range of products at affordable prices. I enjoy how easy it is to search, compare items, and place orders. The delivery process is generally smooth and tracking is very helpful.",5,0,3.77.25,2026-07-05 17:28:30,"We're happy to hear that you're enjoying Shopee, Nurul Hidayah Ali! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 18:20:30,3.77.25
2b0cc8bf-e22a-45b4-b019-9dc3c78f6f27,Muhd Aqil,https://play-lh.googleusercontent.com/a-/ALV-UjU8K-hVl5jHbLxsA4-h519aDKUTtvVW0OFcq7UvLjyLJDjLDkE,yooo nice,5,0,3.75.24,2026-07-05 17:22:09,"We're happy to hear that you're enjoying Shopee, Muhd Aqil! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 18:19:55,3.75.24
d27b7347-7fbd-435d-a64a-dcdaeacdb9ea,Supardi Jayadi,https://play-lh.googleusercontent.com/a/ACg8ocKcyKGv6O2kLHb43nHFiaYYTJ9NO8yZ636KhAoQzkcp6KxSlw=mo,Good,5,0,3.77.25,2026-07-05 17:08:43,"We're happy to hear that you're enjoying Shopee, Supardi Jayadi! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 18:19:38,3.77.25
ce04f05c-cd45-4d68-881b-2a3162768b20,Shirley Teoh,https://play-lh.googleusercontent.com/a/ACg8ocJKeO6ImyhYVIWHLZrHL9S5s3AGqHILINBOaSKav9EtXFpY0wKt=mo,"Cannot redeem coin from Shopee bubble and candy. Click into the coin store, it show bank page with show error message. Please it ASAP.",1,20,3.77.25,2026-07-05 16:20:00,"We're sorry to hear about this review, Shirley Teoh. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 18:17:50,3.77.25
c9afb888-f59a-42a6-9514-eb012e9ecf1c,Deva Sundari Govindasamy,https://play-lh.googleusercontent.com/a-/ALV-UjXF8aBPgCnTqIX3qbUXnoTf7kVxqI83MMbmIZ8X92oU0MQGYVg,ok only,5,0,3.77.25,2026-07-05 16:06:18,"We're happy to hear that you're enjoying Shopee, Deva Sundari Govindasamy! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 18:22:51,3.77.25
b7ca174f-4293-4533-a865-745d3d2dfd41,Muhammad Zharfan,https://play-lh.googleusercontent.com/a-/ALV-UjVAHnU93IHZqay28E2QrD-38pWqnRVci4L4A41f20_rvn6ugSsW,"Shopping on this platform is incredibly fun thanks to interactive daily games, live-stream voucher drops, and coin rewards. The sheer variety of budget-friendly items across every imaginable category is unparalleled. Customer interaction with sellers is smooth, and the integrated wallet system makes checking out a total breeze.",5,0,3.74.31,2026-07-05 15:51:26,"We're happy to hear that you're enjoying Shopee, Muhammad Zharfan! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 16:09:59,3.74.31
36fc4da7-08b0-417f-b44a-3e8f01f0d195,Haswandy Asli,https://play-lh.googleusercontent.com/a/ACg8ocJdPZslU92MXatIJL4e8IdWKDyxoMRPnQBShEC_C_utY7cF7g=mo,ok,5,0,3.77.25,2026-07-05 15:04:27,"We're happy to hear that you're enjoying Shopee, Haswandy Asli! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 16:11:59,3.77.25
8afa3d40-8329-4dd4-9d2c-31deb625dffb,Lie Fantastix,https://play-lh.googleusercontent.com/a-/ALV-UjWZ0Lyre0Ji4yC6mxwIQRbKwq7AirbVhTwxUU98bP3ReAZrBSE,"Great Apps,...MANTAP SEYHHHH...I suka shopping di SHOPEE 😘😘😘..harap shopee selalu bagi harga kaw² murah giler...terasa hari hari nak bershopping di shoppe x de barang free ke shopee nk bagi kat saya..penjimatan memang banyak Dan jimat masa x perlu keluar rumah...MANTAP..yabedabidiuuuu..saya bagi 10bintang..harap sangat shopee bagi barang free😍🥰😍🥰mantap",5,0,3.77.25,2026-07-05 14:48:39,"We're happy to hear that you're enjoying Shopee, Lie Fantastix! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-05-16 09:11:04,3.77.25
552fe0a4-4f6a-4507-a89b-b9ff4e5d0ce7,terry,https://play-lh.googleusercontent.com/a-/ALV-UjX4rk2JSS8QsgaPyvSy-9dfN5hpBsGqlDL8IN-2dP5N4FG5gXPN,Great Online Shopping Apps,5,0,3.76.27,2026-07-05 14:10:46,"Thank you for rating us terry !
If you need assistance in the future, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Internet Call.",2026-07-05 15:09:59,3.76.27
b189e336-685c-410f-b3b7-2f1de3f905d3,Douglas Bijer,https://play-lh.googleusercontent.com/a-/ALV-UjWQx-X1Ro-gucC64zLGrp5abSysd7ePwf8mwwFCzPY2b7_-drZj,"best & easy app to searching, ordering; such as order types, order option, order payment, order managing, etc,, also for the vouchers used is easier to choose depend on the categories & payment option make me easy to choose & fast to be done.",5,14,3.77.25,2026-07-05 14:06:15,"We're happy to hear that you're enjoying Shopee, Douglas Bijer! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-03-17 08:52:34,3.77.25
e5a04450-c5d8-4e4a-ae99-eb5eddb46dc3,Nuraina Darwisyah,https://play-lh.googleusercontent.com/a-/ALV-UjUPDTG9OlRhakKz8XpSIesBiEtKDiZqgWBrd-NqbuSUkXXMoiM,"rose are red, violets are blue, whenever I shopping, I got it too . haha get it",5,0,,2026-07-05 13:28:43,"We're happy to hear that you're enjoying Shopee, Nuraina Darwisyah! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 14:18:51,
cfc92ebd-2b3f-432e-bb5b-985c293ee6c7,Mr Dr Red,https://play-lh.googleusercontent.com/a/ACg8ocJ9URbd5SNRNUju7VLdIjBlpFURDkerisSBy0UF-nK0F_B-8A=mo,platform pembelian terbaik setakat ini walau ada saingan dri tt.. urusan return/refund amat mudah.. teruskan beri komitmen terbaik UTK pelanggan...,5,0,3.77.25,2026-07-05 12:15:13,"Kami gembira mendengar ulasan ini Mr Dr Red ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-05 14:17:42,3.77.25
878b3bb4-dd24-4e35-ae7a-b09a495da9e2,ChE FaiZoL 70,https://play-lh.googleusercontent.com/a-/ALV-UjUP77H038Cr5UMKYmihFsszGcJSWa6Snm16fBNKbTNnYrACSGhTVw,"Mudah nak menggunakannya dan banyak baucer,harga barang² murah dan menjimatkan.",5,0,3.77.25,2026-07-05 11:58:49,"Kami gembira mendengar ulasan ini ChE FaiZoL 70! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat, E-mel, atau Panggilan Internet.",2024-09-22 23:06:21,3.77.25
4db792c9-0bea-426d-917b-959a6040fb22,Lim Jian Xun,https://play-lh.googleusercontent.com/a-/ALV-UjWiTIFur_pmYFg_FulvJa4kuUU8dJw9KtYaZozx3MpQ0ISod559,"I don't like the new Shopee app which every time when i Iaunch the app, it goes straight to video section with the annoying audios. I want my Shopee app to stay as it is, it is not TikTok or other social media app. Plus it has made the app so laggy.",1,0,3.77.25,2026-07-05 11:58:48,"We're sorry to hear about this review, Lim Jian Xun. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 12:04:17,3.77.25
6fe20faf-2fc3-42ec-bf97-b988909e1975,norliyana syahdzwanie,https://play-lh.googleusercontent.com/a-/ALV-UjXpqxWas18Rz8cvcC1JRwEXRrJzGO8PCUiz6gB6W3VYpWDQ7ptN,standard delivery 👎,4,0,3.77.25,2026-07-05 11:04:14,"We're happy to hear that you're enjoying Shopee, norliyana syahdzwanie! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 12:05:02,3.77.25
2d4e3c2d-dcd8-499a-a24b-ae258d12a647,muhammad TAQIUDDIN,https://play-lh.googleusercontent.com/a-/ALV-UjV04JcSiL_2DYBtAMxcXCBkiMZbXVwW6sHzbDbNMEZM3TqMVbrr,mantap,5,0,3.77.25,2026-07-05 10:54:06,"Kami gembira mendengar ulasan ini muhammad TAQIUDDIN ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-05 11:21:45,3.77.25
074e3ade-39a8-4c34-8ac4-b8908b2f934c,Amutha Govin,https://play-lh.googleusercontent.com/a/ACg8ocI9FALfQJLNVwmfKFF4CzK0oDdfaUIbTmugjxs7bCzZjH4uuA=mo,nice,5,0,3.75.24,2026-07-05 10:12:55,"We're happy to hear that you're enjoying Shopee, Amutha Govin! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 11:22:05,3.75.24
d564b20e-1ad1-4d5c-b8ba-539906b05345,Shan apoi,https://play-lh.googleusercontent.com/a-/ALV-UjVET-03333aUiyzaDbCbiFPQR0Bp-TxA8QdR6Mdi_YS5CRkeVX8,so far so good,4,0,,2026-07-05 07:45:24,"We're happy to hear that you're enjoying Shopee, Shan apoi! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 08:07:26,
d7f3b780-141a-4dc6-9433-330b6d824a79,Hanan Family,https://play-lh.googleusercontent.com/a/ACg8ocILA0gXE05qIW8_aOsUhaLXEpkPIurlQMzljsFab6kflJHz_A=mo,"turn off the notification, but still receiving them...",2,0,3.52.19,2026-07-05 07:26:52,"We're sorry to hear about this review, Hanan Family. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 08:06:37,3.52.19
be813ef2-26d8-40f1-955b-662a0c40923d,Firas Zahidi,https://play-lh.googleusercontent.com/a/ACg8ocLnVu3HeNXy3gHu_gwVK85ZdoEz1sPYbj2B7bf8axLeqKPJrQ=mo,really enjoy it,5,0,,2026-07-05 07:21:29,"We're happy to hear that you're enjoying Shopee, Firas Zahidi! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 08:05:56,
9e6fbb18-1947-466b-93e7-e56477940f93,Kind Kamal,https://play-lh.googleusercontent.com/a/ACg8ocLJWp6rIAjPaa73XRZ4e50dIJmKJN-5FZFbSdKJSYmu6P67VqU=mo,User friendly shopping app.,5,0,,2026-07-05 06:56:12,"We're happy to hear that you're enjoying Shopee, Kind Kamal! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 07:38:00,
3dae5aba-ec9d-4dd8-b6a4-a3390e33387d,tokang 87,https://play-lh.googleusercontent.com/a-/ALV-UjU_MPp_o8vUmHVR8g_aMi_sh5tHzdkLIC1BRPnUsIT56pgTxR0,😁👍,4,0,,2026-07-05 05:35:06,"We're happy to hear that you're enjoying Shopee, tokang 87! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 06:45:04,
fad428d4-3dfe-4875-b3f7-ec54f7296955,Edwin Sim,https://play-lh.googleusercontent.com/a-/ALV-UjVxpWbZxB8S9AhlC2bJFbT3tDHrjKe2D6UjV2pPeGNxxi8M8JI,Shopping online with Shopee is getting more interesting with more option for lower shipping charges to free shipping to East Malaysia(Sarawak) with SPX collection points and sea shipping. Well done Shopee.,5,0,,2026-07-05 04:34:49,"We're happy to hear that you're enjoying Shopee, Edwin Sim! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 05:03:02,
d73a2ddf-7ff4-47ac-babc-792c59bbb161,Raj Singh,https://play-lh.googleusercontent.com/a-/ALV-UjVM9G8CrjWOHHHSQ5v0H-A7M85EHk40xyM3sdzdqOtDtyai6XCgXw,good app,5,0,3.77.25,2026-07-05 03:47:25,"We're happy to hear that you're enjoying Shopee, Raj Singh! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 04:01:52,3.77.25
9f671c72-81f3-44e8-83f9-320a3538cd61,Muhammad Irfan hakimi Ho,https://play-lh.googleusercontent.com/a-/ALV-UjX5kPJWgXWAbZQH_pLb3yiVH_3dJoyk-HicJASlrvfLGnjxd0M,I hate this app is keep appear on my phone ad is annoying me and pissing me off is not like I wanna buy something in there and is keep forced people to install like stop is pissing me bady,1,0,3.16.19,2026-07-05 03:14:45,"We're sorry to hear about this review, Muhammad Irfan hakimi Ho. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-05-26 05:24:20,3.16.19
00dbb969-15d4-4c49-9ea1-0865f25011ab,m. nuraizul's,https://play-lh.googleusercontent.com/a-/ALV-UjVfPl1pcdjv80zX6nQBy98FZNLmPFM-iX0REZ9N5DJ5tpz-I_bF,everthing is nice. but can we have shopee in dark mode,4,0,3.77.25,2026-07-05 01:18:51,"We're happy to hear that you're enjoying Shopee, m. nuraizul's! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 02:10:58,3.77.25
1f61e403-1d01-4189-9541-c37ea50ac80a,Abe is_89,https://play-lh.googleusercontent.com/a-/ALV-UjUghL-4DScrnitxyQAlzTNSF6Kr6KFNp5pxrCaVpPT-vLQwkLwm,Can't allow my loan again..,4,0,3.76.27,2026-07-05 00:32:37,"We're sorry to hear about this review, Abe is_89. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 01:28:16,3.76.27
8805de20-c1bb-4a17-8a67-f2d081f03051,Fhyan Putra,https://play-lh.googleusercontent.com/a/ACg8ocKRdBRvWa8SwqFIYKQ4BYjrFccslB4dcMR_n959uWwubPoEug=mo,Good I love it,5,0,3.77.25,2026-07-05 00:27:14,"We're happy to hear that you're enjoying Shopee, Fhyan Putra! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 01:27:27,3.77.25
