reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1c3e78a0-40a4-4b31-9518-c750aec779a8,old man,https://play-lh.googleusercontent.com/a-/ALV-UjViYzW5Axp8zpscFQ0KV9CnIvCYiSvD3tHfwDPgEAlBDjwbxQs,"There are a lot of problems with the online system, for example, if you don't pay the bills, you can't pay the bills Can't let go.",3,0,0.9.47,2026-07-04 11:18:01,,,0.9.47
5869f7b2-0952-4ce8-abb7-388265f78044,Noah,https://play-lh.googleusercontent.com/a-/ALV-UjWm-2ipUUkAbO8VJ2kDHFUj1UlHhuJ6oEtXtn4keqJPBV_sXHrZ,Aplikasi bagus. Tapi boleh fix app? Late respond aplikasinya.,4,0,0.9.47,2026-07-04 09:28:04,,,0.9.47
d280ce6b-b9ea-4f45-9294-ddd9f07bd99b,Adney Juto,https://play-lh.googleusercontent.com/a/ACg8ocKKWInpNBSSqBTWfkYKv7Oaxg-sMZxv1YnbiaIvjGhCWUPoMQ=mo,nice,5,0,0.9.47,2026-07-03 21:28:18,,,0.9.47
64d02af0-b52f-4f16-b036-ab124ed4d23b,Ram Dhami,https://play-lh.googleusercontent.com/a/ACg8ocLrQnyyWzbpgbGWocZC4UaJE3NOksS2mYHfpYMT76519bwrgg=mo,good,4,0,0.9.47,2026-07-03 19:05:19,,,0.9.47
905b0499-6f89-49e6-8a4e-443aebae2100,mohd shazne,https://play-lh.googleusercontent.com/a-/ALV-UjVIeKFbOg4vTYBUvRBLsbm6bFupnsE6sbMKGwEZhXEG-9jaMLk,kenapa MAE tak boleh guna,1,0,0.9.47,2026-07-03 16:53:14,,,0.9.47
ebe946b2-5fc2-45f4-94c6-84c4d98a84e9,Rose Thug,https://play-lh.googleusercontent.com/a/ACg8ocKBcHTBDLB4XU-fcgo67-dzofJD825nflpdhQxYXVusXWVdIQ=mo,Safe and convenient banking app. Managing my finances and making transfers is simple and efficient.,5,0,0.9.47,2026-07-03 14:26:47,,,0.9.47
6e66118f-c959-42aa-ab77-41cfdabd3d1a,Md Zainudin Zulkafli (Din),https://play-lh.googleusercontent.com/a-/ALV-UjX9KVl2VgzaHxNPN_ly-1o6cWNvUquZzf4Wn-rosHUFjULC_li6,Npa x dpt notis.. Perbayar.. Bil.. Shopper.. ... Alhamdulillah maybank sudah tolong..,5,0,0.9.47,2026-07-03 11:13:23,"Hi, maaf atas kesulitan. Tidak perlu bimbang, kami amat menghargai sekiranya anda dapat berkongsi butiran lanjut berkaitan isu yang dialami & hubungi kami melalui Maybank - Facebook PM, X (Twitter)/Instagram DM, M2U Live Chat (website), atau emel ke mgcc@maybank.com.my, dan pasukan kami sedia membantu anda.",2026-06-29 16:09:03,0.9.47
52f59295-1aed-4cdc-8524-f42286d56332,EXXON MODERN HOME INTERNATIONAL SDN BHD,https://play-lh.googleusercontent.com/a-/ALV-UjWwJt0Oilpher0ateRMUHh-Bib4Meuib7uLL85jkXuuReA_gJU,best,5,0,0.9.47,2026-07-03 10:54:46,,,0.9.47
9abb4517-b09c-4587-9966-13d104dd9b2a,maf feaa,https://play-lh.googleusercontent.com/a-/ALV-UjWVdGSpVeEnz3CZ_AMiw0W1ahAaHFOet-3_AeL8MO-osQyEh_A,can't open app,1,0,0.9.47,2026-07-03 09:07:27,,,0.9.47
47855676-e680-4c0d-8382-354a83c46a4e,Rifal Nirvahan Umri,https://play-lh.googleusercontent.com/a-/ALV-UjWW27LEAwAJjGwBJO9XUytX3y-rQHpJKgUdmX7Yx5Zl_55VV1Q,"DUIT SAYA DIDALAM MAE TIDAK BISA DIAMBIL,DIKARENAKAN AKUN E WALLET SAYA TELAH DIBLOKIR TIDAK TAU SALAHNYA DIMANA TIBA TIBA AKUN TIDAK BISA DIGUNAKAN KEMBALI",1,0,0.9.47,2026-07-03 06:46:34,"Hi, maaf atas kesulitan. Tidak perlu bimbang, bagi membolehkan kami membantu anda, sila kongsikan butiran lanjut berkaitan isu yang dialami melalui Maybank - Facebook PM, X (Twitter)/Instagram DM, M2U Live Chat (website), atau emel ke mgcc@maybank.com.my, dan pasukan kami sedia membantu anda.",2026-07-05 17:54:30,0.9.47
d3824a12-be63-4a1a-981a-c79fa7f7d04a,Eyka Ghazali,https://play-lh.googleusercontent.com/a/ACg8ocKN7naNBrHvSHDGDErwBPJ0syQ6ZUmIAq5nav8gCPfDNM5FBQ=mo,Easy to use Smooth app not heavy when opening the app fast and easy to make online payments and QR payments 🥰,5,0,0.9.47,2026-07-02 21:44:07,"Hi, thank you for the 5 stars! We’re delighted that you’re enjoying the MAE app. Your support keeps us going! 🐯💛",2026-07-05 17:51:16,0.9.47
e4f1f7e5-0fd5-46f4-a213-377badf90b8b,alia,https://play-lh.googleusercontent.com/a-/ALV-UjURa1JwEvkiUNV6pfoxJg6tlY2WWycfFKtuvlkSEvstgua4ySkSeQ,"The Maybank2u app is reliable, secure, and easy to use. It makes banking convenient with smooth fund transfers, bill payments, and account management. The interface is user-friendly, and transactions are completed quickly.",5,0,0.9.47,2026-07-02 21:06:40,"Hi, thank you for your 5-star feedback! We’re glad you’re enjoying the MAE app and appreciate your trust in us. We’ll continue working hard to serve you even better. 🐯💛",2026-07-05 17:50:17,0.9.47
698dfde4-9258-4fa1-8b7a-6ab9a54e14fa,Imjenny 021,https://play-lh.googleusercontent.com/a-/ALV-UjWDJFUmpD3kmTFFOKzzheTv8NHFvr-lfnq4zt3gaRlKL_S2FVc,"Very reliable banking app. Transfers, bill payments, and account management are quick and convenient.",5,0,,2026-07-02 20:00:47,"Hi, thank you for your support and 5-star review! We’re delighted that MAE has been meeting your needs. We look forward to bringing you even more useful features. 🐯💛",2026-07-05 17:49:20,
10c78f1c-a618-4433-a98a-8915f7bfdb89,Din 77,https://play-lh.googleusercontent.com/a-/ALV-UjWILisLPvItzAyiALminfsdHznB006dWDGLUSw7ZjOBS1xqwiVo,"asyik crash je masa nk transfer verification, semak betul la",3,0,0.9.47,2026-07-02 13:10:16,"Maaf atas kesulitan. Tidak perlu bimbang, jika masih berlaku kami hargai sekiranya anda dapat melakukan 'kill app', dengan menutup semua aplikasi yang sedang berjalan. Kemudian, cuba semula. Rujuk kami melalui Maybank Facebook PM, X (Twitter)/Instagram DM, M2U Live Chat (website), atau emel: mgcc@maybank.com.my jika masih memerlukan bantuan.",2026-07-05 17:46:58,0.9.47
017cfe5f-e2dc-4c79-b241-e148e9b8b5e8,Mike F,https://play-lh.googleusercontent.com/a-/ALV-UjXgDqrVMHLPDBoMX0_8mAXdbRgQ4J3mdYxkcrGLGfxvYNfFYY6a,It was a great app with good ui journey. But woke up to a app supported on rooted devices error. Updated every phone software and everything is official. Some conflict with UI 8.5? false positive? Sent email to app support but no response.,2,0,0.9.47,2026-07-02 12:30:48,"Hi. We apologise for the inconvenience. Rest assured. Alternatively, we would appreciate it if you could share more details regarding the issue you experienced via Maybank - Facebook PM / X (Twitter)/Instagram DM/ M2U Live Chat (website)/ email to mgcc@maybank.com.my, & our team will review your case and assist you accordingly.",2026-07-05 17:45:37,0.9.47
9457be76-d1fd-4c2d-9d24-150b98cdcc8d,Nur Izzati iwani,https://play-lh.googleusercontent.com/a-/ALV-UjVk0rnNw3kqSolR6A-OPZHOqCYbzRSV14CaADxuaXFzc3trMvQN,"This is one of the most convenient banking apps, making it very easy to connect and manage transactions, including overseas payments. I find it simple to use and reliable for everyday banking needs, such as checking balances, transferring money, and making payments securely anytime.",5,0,0.9.47,2026-07-02 11:39:12,"Hi, thank you for choosing MAE and for your 5-star rating! Your encouragement means a lot to us and inspires our team to keep enhancing the app. 🐯💛",2026-07-05 17:43:30,0.9.47
64f19bbc-fa4e-4baf-a38d-6a0902b43a67,hafizul azmy,https://play-lh.googleusercontent.com/a/ACg8ocIU-i-vcEOk86XiNm_ArnEuG07XBnrj-ddu62rXP9SS4aiKWw=mo,good app and fast service,5,0,,2026-07-02 10:36:02,"Hi, thank you for your kind rating! We’re happy to know the MAE app is working well for you. Appreciate your support! 🐯💛",2026-07-05 17:40:57,
d677f0d8-e614-4156-9614-b76666969897,Aniq Farhan,https://play-lh.googleusercontent.com/a-/ALV-UjVHzOkNyCGeTP9OGdU54mRJ3k3Ua-T6a5bmjnk2Pai1W-vUilDe0g,best app,5,0,0.9.47,2026-07-02 09:32:45,"Hi, thanks for the 5-star feedback! We’re glad you’re enjoying the app and we’ll continue to improve for you. 🐯💛",2026-07-05 17:40:01,0.9.47
9fb18776-476b-4241-bd7e-7197e0f67666,Faith Omonisi,https://play-lh.googleusercontent.com/a/ACg8ocL0uf4JyfMyiZZWSUeFD6NCK3t5yV58saJ1QlaabFXXw6rMzg=mo,"""Maybank2u makes banking simple and secure. Transfers are quick, bill payments are hassle-free, and the interface is clean and easy to navigate. Login is smooth with strong security features. Reliable banking on the go.",5,0,0.9.47,2026-07-02 01:50:57,"Hi, thank you for the amazing 5-star review! We’re happy to have you with us and truly appreciate your support. We’ll keep working to make MAE by Maybank2u app even better for all our users. 🐯💛",2026-07-05 17:38:14,0.9.47
7cd33290-2fa8-46ad-975b-6659a15f6881,Aneesa Dayana,https://play-lh.googleusercontent.com/a/ACg8ocLvATzm8RLmkg0ZM2XbU74UGZ5qsQTqGMSh9GEVKLC8qRYCrA=mo,no bug,5,0,0.9.47,2026-07-01 23:55:40,"Hi, thank you for your 5-star rating! We’re happy to know you’re enjoying the MAE app. Your support means a lot to us! 🐯💛",2026-07-05 17:36:50,0.9.47
a33cb173-c92a-4a6d-b72b-78cdaae8923e,Kok Sang,https://play-lh.googleusercontent.com/a-/ALV-UjU9bcES-1YWW5ibZjM94WALE1cvwxLyi_lTI5fltiwyDLALKw,buggy after latest updates. app stops responding when u switch,1,0,,2026-07-01 23:31:17,"Hi, we regret any inconvenience. Please refer the following steps: Android: 'Settings' > 'Apps' > MAE & click 'force stop'. Then please choose 'storage' & click 'clear data/clear cache'. Do reach us if the issue persists via Maybank Facebook PM / X (Twitter)/Instagram DM/ M2U Live chat (website)/ email: mgcc@maybank.com.my for further assistance.",2026-07-05 17:35:31,
4b1b950a-5743-4624-88ec-b7322e60cdf0,Normal Eric,https://play-lh.googleusercontent.com/a/ACg8ocKk-2QrqcvbSeLTBXlVl20SmJt2AHGm1y63N6beiSDLdkO4cg=mo,why the loading page is very slow right now when we are trying to verify ourselves before make a transfer?,1,0,0.9.47,2026-07-01 22:59:36,"Hi, sorry for the inconvenience. Rest assured, please refer the following steps: Android: Settings > 'Apps' > MAE > Force stop > Storage > Clear data/cache. Then, restart the device. Do reach us if the issue persists via Maybank - Facebook PM / X (Twitter)/Instagram DM/ M2U Live Chat (website)/ email to mgcc@maybank.com.my for further assistance.",2026-07-05 17:34:20,0.9.47
e1559b7f-cdc7-426c-8ca3-d1ab34e2aa4e,Yigin03,https://play-lh.googleusercontent.com/a/ACg8ocLWYoIHfPp1ENGxv38o2RlwJnegao3ky-sbm1aVsYG53XMcHw=mo,"Makes banking much easier. I can transfer money, pay bills and check my account anytime without needing to visit the bank.",5,0,,2026-07-01 22:43:52,Hi. Your feedback means a lot to us. We’re glad you’re having a great experience with the MAE App! 🐯💛,2026-07-05 17:33:16,
4b457c8d-9f2b-406a-a965-7b7e66ca5b23,Khadija Ali,https://play-lh.googleusercontent.com/a-/ALV-UjU-WetNHaE6xX21pNiUmCeXwsaowYjXfK3QDvc5E4jl8Uo1Ir9u,"Secure, reliable, and makes banking transactions quick and convenient.",5,0,0.9.47,2026-07-01 22:36:51,"Hi, thank you for the wonderful 5-star rating! We’re thrilled to hear that you’re having a great experience with MAE. Your support truly means a lot to us. 🐯💛",2026-07-05 17:32:25,0.9.47
ed6b5233-9262-4f8d-84b8-4497ed6dbcde,Lesedi Charlotte Gaobatlelwe,https://play-lh.googleusercontent.com/a-/ALV-UjXfgTJzHUjKDOpJRNdzhUQlHqKXOD2KsiJHItH1aSjMn57kw0I,"I can transfer money, pay bills, and check my account balance in just a few taps. The app is straight forward, reliable and saves me a lot of time.",5,0,,2026-07-01 22:31:37,Hi. Thank you for your kind review! We’re happy you’re enjoying the MAE by Maybank2u app and truly appreciate your trust and support. Keep exploring and enjoying! 🐯💛,2026-07-05 17:31:02,
79c7fb8b-4436-4028-9ff8-85b40a83832f,afiqah k,https://play-lh.googleusercontent.com/a-/ALV-UjWaJXa8WT-fs_YdWWnAFZo3z9iTDfL5BOk2Z6OHlhTODWB4boIz,"there is no leave feedback option to report bugs in app, click support -> leave feedback it force you to fill in marketing survey about your financial status and plans...",1,0,0.9.47,2026-07-01 20:25:29,"We appreciate your feedback & will share it with the relevant team for review & improvement. In the meantime, to report the issue you encountered in the app, kindly send us the details via Facebook PM / X (Twitter)/Instagram DM/ M2U Live Chat (website)/ email to mgcc@maybank.com.my. We'll be happy to review the issue and assist you accordingly.",2026-07-05 17:27:16,0.9.47
f7978cec-2d24-4d15-8570-f25b24a9653e,Loy Loy,https://play-lh.googleusercontent.com/a/ACg8ocIz_2MuTWD7wReZB9kg1Lbxn-XnQAaJ6GimxYAOyk_vXXbxzA=mo,Poor customer service that only waste time just to wait for activation for transactions. The only advantages I think is only restrict owner for not to transfer any money through the app. Poor customer service ever had in bank,1,0,0.9.47,2026-07-01 20:19:25,"Hi. We apologise for the inconvenience. Rest assured. Alternatively, we would appreciate it if you could share more details regarding the issue you experienced & your details via Maybank - Facebook PM / X (Twitter)/Instagram DM/ M2U Live Chat (website)/ email to mgcc@maybank.com.my, & our team will review your case and assist you accordingly.",2026-07-05 17:22:42,0.9.47
73731346-2d7e-47b1-a9ec-ac70c352e58d,Fauzan Syauqi,https://play-lh.googleusercontent.com/a-/ALV-UjVa6ETUYxj8xr5BLvU3XxYFqGD_ZwdtkqmpHN3K70mMFOApSjg,"why everytime nak bayar bil, dah proceed untuk 2 step verification tiba2 kat maybank2u pop up tak keluar apa2? whats the prkblem with you MAE????",1,0,0.9.47,2026-07-01 20:04:39,"Hi, maaf atas kesulitan. Jika tidak menerima push-notification, mohon semula & buka aplikasi MAE, langkau log masuk & tekan 'Secure2u'. Butiran Secure2u akan dipaparkan untuk kelulusan anda dalam tempoh 50 saat. Hubungi kami di Maybank - Facebook PM/ Twitter (X)/Instagram DM/ M2U Live Chat/ emel: mgcc@maybank.com.my jika masih perlukan bantuan.",2026-07-05 17:20:57,0.9.47
863a34c3-f454-4051-93e2-f5c306285169,Esphan Tynee,https://play-lh.googleusercontent.com/a/ACg8ocLec_AEAHMuin7RecOml9iki9RtZNKMMkdkWpW4L7UBTgP9Ow=mo,"maybank2u is an excellent banking app! Fast, secure, and easy to use. I can transfer money, pay bills, and manage my accounts without any hassle. Highly recommended",5,0,0.9.47,2026-07-01 19:56:32,"Hi, thank you for your 5-star rating! We’re delighted to know you’re enjoying the MAE by Maybank2u app. Your support motivates us to continue improving and delivering the best experience possible. 🐯💛",2026-07-05 17:18:57,0.9.47
579524f3-17ef-4a63-80c4-1eb7d0e26b95,Bri Aurora,https://play-lh.googleusercontent.com/a/ACg8ocIkBbPiyEYDvrbS0UMjusSw7wFn3kM4UoU0NZzSddj2tvVluw=mo,"Maybank2u makes banking convenient and secure. I can transfer money, pay bills, and check my account anytime. The app is reliable and easy to navigate.",5,0,,2026-07-01 18:34:22,Hi. Thank you for choosing the MAE by Maybank2u app. We truly value your support and hope you continue to enjoy a smooth and convenient experience! 🐯💛,2026-07-05 17:15:27,
0527349e-f356-45e1-80ed-3dd80984ee4b,Raudhah Balqistina,https://play-lh.googleusercontent.com/a-/ALV-UjVotdwaIFYLWi9ieD36uab04Auwwu3Outx4XZ1dmenfPIfGCpg,"⭐⭐⭐⭐⭐ Very convenient banking app 🏦 easy to check balance, transfer money, and manage everything in one place!",5,0,,2026-07-01 17:53:40,Hi! Thank you for giving us 5 stars! We’re thrilled you’re enjoying the MAE App and appreciate your continued support. 🐯💛,2026-07-05 17:14:31,
6e63a0c9-a2c5-49d8-8caa-2fe1a45f40de,Oseni Yemi,https://play-lh.googleusercontent.com/a-/ALV-UjXVCKEpiULXuxIc3wIQfLR7r3HKJvW9pJ6GLpezjB-3Ap8yVBeS,the best👍💯 l love my Maybank,5,0,0.9.47,2026-07-01 15:34:04,Hi. Thank you for your kind review! We’re happy you’re enjoying the MAE by Maybank2u app and truly appreciate your trust and support. Keep exploring and enjoying! 🐯💛,2026-07-05 17:11:34,0.9.47
f836b4c5-24b9-4191-ae07-46e6040fc876,M Faiz Che Yaacob,https://play-lh.googleusercontent.com/a/ACg8ocJ0F8Nj7X2VA-2lgpoQKxJkSQbq-xYGZC2lIfsaaPZK67eCTw=mo,poor apps,1,0,0.9.47,2026-07-01 15:02:18,"Hi, we apologise for the inconvenience. Rest assured. Alternatively, we would appreciate it if you could share more details regarding the issue you experienced, together with your details via Maybank - Facebook PM / X (Twitter)/Instagram DM/ M2U Live Chat (website)/ email to mgcc@maybank.com.my, & our team will be happy to assist you. Thank you.",2026-07-05 17:10:59,0.9.47
fd62f542-536b-4168-baca-c6223648e2e2,Syafiqah Makhtar,https://play-lh.googleusercontent.com/a/ACg8ocKCZTPvKuR1IMWi0kwXUk040d-5PQmm0u4edfIa-SD5EBKaqw=mo,good,5,0,,2026-07-01 13:59:19,"Hi, thank you for your 5 stars! Your support is truly appreciated! 🐯💛",2026-07-05 17:10:08,
ab023cf6-4858-4620-8870-5a6a466dcf70,King Sakuya,https://play-lh.googleusercontent.com/a-/ALV-UjXHRQycp4mi8nVpTVz0RLYRx6JYHUrKGbCAkDIy01faKZWlOwM,Sakitnya hati nak bayar pun susah! Kenapa eh susah sangat nak approve? Noti dah keluar tapi bila tekan x de yg keluar utk approve. Sakitnya hati! 😡,1,1,0.9.47,2026-07-01 12:46:15,"Maaf atas kesulitan. Tidak perlu bimbang, jika masih berlaku kami hargai sekiranya anda dapat melakukan 'kill app', dengan menutup semua aplikasi yang sedang berjalan. Kemudian, cuba semula. Rujuk kami melalui Maybank Facebook PM, X (Twitter)/Instagram DM, M2U Live Chat (website), atau emel: mgcc@maybank.com.my jika masih memerlukan bantuan.",2026-07-05 17:09:41,0.9.47
16d8ebbc-b048-44bb-8071-fa40bf23785b,kholidan buhari,https://play-lh.googleusercontent.com/a-/ALV-UjV6sAWolQDgFdpqS8bC1FkigmfW3uXf2-t9p-o5D9fqio4QU7Q,"secure to you gone when i open it, what's the problem bro? i cant pay my rent, and online shopping",1,0,0.9.47,2026-07-01 11:27:14,"Hi. We apologise for the inconvenience. Rest assured. Alternatively, we would appreciate it if you could share more details regarding the issue you experienced via Maybank - Facebook PM / X (Twitter)/Instagram DM/ M2U Live Chat (website)/ email to mgcc@maybank.com.my, & our team will review your case and assist you accordingly.",2026-07-05 17:07:29,0.9.47
c36b9872-61fc-4ab3-b664-41bf1c1823aa,isma zulaika,https://play-lh.googleusercontent.com/a-/ALV-UjV3YM5dW_1w1O1UTA5HVWvbcZYXdA4dzSXi63hM2AbqFw3KuQ15,"Time nak tekan approve and letak pin number jadi lag teruk sangat kenapa. I thought my phone was broken but then time buka apps lain elok ja. lama sangat loading, rindu Mae yang version lama, laju ja. Dahla timing tak sampai 5 minit, dengan nak tekan approve tak boleh, number pin pun tknak lekat",3,0,0.9.47,2026-07-01 07:06:23,"Hi, maaf atas kesulitan. Harap maklum, tiada sebarang isu bagi aplikasi MAE setakat ini. Sila ikuti langkah berikut: Settings > Apps > MAE > Force stop > Storage > Clear data/cache. Jika tidak berjaya, sila hantarkan butiran anda melalui Facebook PM/ X (Twitter)/Instagram DM/ M2U Live Chat (website)/ emel ke mgcc@maybank.com.my untuk semakan.",2026-07-05 17:00:33,0.9.47
19ff17f4-c514-472f-8591-92f2fcfb8ca7,zhariff zikry,https://play-lh.googleusercontent.com/a-/ALV-UjVspzp43J_ATSsSvaF00GYp9RhHg6jdbND4gcvlfI1eUtDttga7-Q,"When I'm became a student, this is the first bank i will choose, because of how fast it is to just scan, pay and transfer. The benchmark for mobile banking convenience. It is incredibly reliable, easy to navigate, and features like MAE make tracking expenses and scanning QR payments effortless. It handles daily financial tasks perfectly. You also can make many accounts to save many for future, foods, trip and manyy more very convenient and easy",5,2,0.9.47,2026-07-01 06:57:44,Thank you for your amazing 5-star review! We're truly honoured to have been your banking choice since your student days. It's our pleasure to be part of your everyday banking journey. Thank you for your continued trust. 🐯💛,2026-07-05 16:59:38,0.9.47
123600ff-4883-4589-8285-7adbc40c5fab,Rusnah Ramli,https://play-lh.googleusercontent.com/a/ACg8ocItTpNvJko3050Bztn8FT4A_t3VAHyFa-88GL89GzxVOp2arw=mo,good job,1,0,0.9.47,2026-07-01 03:25:52,"Hi. Thank you for the 5 stars! We’re glad the MAE app is serving you well, and we truly value your feedback and encouragement. 🐯💛",2026-07-05 16:50:14,0.9.47
cdab5c83-b6b4-4c13-8db7-a8450b4389b5,Allien John Patentes,https://play-lh.googleusercontent.com/a-/ALV-UjWrh0bJNE6xv8hPS2IkcLmbiSom34WFBnvnJZTLv4SDd94eAimsaQ,"Excellent app! It's easy to use, fast, and has a clean design. Highly recommended.",5,0,,2026-07-01 03:21:13,"Hi. Your 5-star review made our day. We’re delighted that you’re enjoying the MAE by Maybank2u app, and we appreciate your continued support. 🐯💛",2026-07-05 16:49:37,
678c1663-2a54-4abf-81e6-5b1019333744,Nandini Thapa,https://play-lh.googleusercontent.com/a/ACg8ocJtbIrheA6gsF1J8HpPmA0Lu4QVs4hXmBFVU_5F1NeTDOLgdro=mo,this app makes banking so easy and stress free,5,0,,2026-07-01 02:50:09,"Hi, thank you for your 5-star rating and support! We’re always working to enhance MAE, and your feedback motivates us to do even more. 🐯💛",2026-07-05 16:48:47,
71a9d721-53cc-4a27-be80-2f881f63cb67,Foysal Mojumder,https://play-lh.googleusercontent.com/a-/ALV-UjWkoexctmzB1tia8tBQYvRl2MJMlmOG5K8tRXs139hg2BWMYLg,maybank is easy to cheak balamce transfer everything..its so easy and benificial apps,5,0,0.9.47,2026-07-01 00:10:49,Hi. Many thanks for your kind 5-star rating. We’re happy to have you with us and glad you’re enjoying the MAE by Maybank2u app. Your support matters to us! 🐯💛,2026-07-05 16:48:09,0.9.47
a72dee39-cf27-44d3-a8c9-6210395ddc59,Tarinia Swaminathan,https://play-lh.googleusercontent.com/a-/ALV-UjXFpJI23BKjLk_PxVMFWF5gTir8F0f7tTL5TcmjcLunvLDhS1Fs,"Maybank2u makes online banking very easy. I can transfer money, pay bills, and check my account anytime. The app is simple, secure, and reliable.",5,0,0.9.46,2026-06-30 21:33:10,"Hi, thank you for your 5-star support! We truly appreciate your trust in MAE by Maybank2u and will continue striving to provide a secure, seamless, and convenient experience for you. 🐯💛",2026-07-05 11:19:10,0.9.46
147dbcc9-f4aa-4b51-9db0-ef1f5d730372,Nurul Afizatul,https://play-lh.googleusercontent.com/a/ACg8ocK2Dwq6QwCG10-Y9nRfHGgctxogAqrw2wnS7tPtnVAxKTp5Lg=mo,Maybank2u is great. It is easy to navigate and has features that make it more convenient to me. It makes my banking experience easier.,5,0,0.9.47,2026-06-30 21:00:55,"Hi, thank you for your positive rating! Your encouragement inspires us to keep improving and creating an even better experience with MAE. 🐯💛",2026-07-05 11:18:28,0.9.47
643471fd-4950-4245-b600-f4bbc6a71773,alya madihah,https://play-lh.googleusercontent.com/a-/ALV-UjXoBTnB4O7rQPH2edjCOnpYsDBz1MxF4h140tp095FWQmRGJRBU7A,i have account in this apps and its really help me to saving my money cause they have future that you can create your own tabung . they help you to learn how to saving even with small amount.,5,0,,2026-06-30 19:52:02,"Hi, thank you for the fantastic rating! Your positive experience is the best motivation for us to keep improving and delivering an even better banking experience. 🐯💛",2026-07-05 11:17:02,
549e47ce-1f87-451c-ad24-8b7770ce2a7b,SMG Brothers,https://play-lh.googleusercontent.com/a-/ALV-UjU1lZ6RJ9KAxff8DqJOBexT55kNzoxfLMaoIM5QIZv8FWTfZKU8sw,"Maybank2u makes banking so incredibly convenient! Transfers, bill payments, and account management are all just a few taps away. The security features give me complete confidence, and the app loads quickly without any glitches. Banking has never been this smooth and hassle-free!",5,0,0.9.47,2026-06-30 19:04:52,"
Hi, thank you for your 5-star review! We truly appreciate your confidence in MAE by Maybank2u and will continue doing our best to provide a secure, seamless, and convenient experience for you. 🐯💛",2026-07-05 11:15:28,0.9.47
