review_id,user_name,review_text,rating,thumbs_up_count,app_version,review_date,developer_reply_text,developer_reply_date,developer_reply,review_length,positive_review,negative_review
0472f8ac-d023-40e5-bc46-bd68f2366f26,Paman Pajil,kenapa saya tidak boleh guna dan download app cimb di google play store lagi? sekarang saya tidak boleh sudah guna online banking cimb...tidak ada ka jalan penyelesaiannya...,1,0,,2026-07-04 12:45:54,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 17:06:40,True,174,False,False
7056e5a3-336f-41b5-bc59-000b525590dc,Muhd Ryzz,it cannot open because my phone have the old version android 10,1,0,1.6.3,2026-07-04 03:14:23,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-06 06:14:55,True,63,False,False
bf23aad2-f699-4f8a-bafe-823aea925c59,Bob Cipop,knape app xbleh download..,1,0,,2026-07-04 03:11:13,"Hai. CIMB OCTO hanya menyokong OS minimum Android Versi 11 dan iOS Versi 16 dan ke atas. Jika peranti anda menggunakan versi OS yang lebih lama, sila kemas kini sistem anda atau gunakan peranti lain yang disokong untuk terus menggunakan aplikasi CIMB OCTO dengan selamat.",2026-07-06 06:20:29,True,26,False,False
1ace2cd5-0eed-4a55-b0e6-e8dbf4c7b71c,mohana krishnan,"I can't upgrade my cimb app due to android 10 and it don't allow me to open on other device unless I deactivate my primary. I can only deactivate after I upgrade the primary phone ,",1,0,1.9.51,2026-07-03 22:44:21,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 17:43:57,True,181,False,False
13b01586-c440-4c31-b10e-a2eaf6284e20,SSCLUB SUPER STAR,Too many obstacle and unfriendly system for customers to use this app,1,0,,2026-07-03 21:14:23,"Hi there, thank you for your review & we're sorry to hear about the unpleasant experience. We'll take note & work harder to improve the app to serve you better.",2026-07-04 17:44:20,True,69,False,False
ab26b303-5f03-44cc-913e-92c0cd13347e,Mohd Ali Imran,Nice now my device is not compatible with the new update and I cannot my loan nice cimb,1,0,1.9.51,2026-07-03 18:10:01,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 17:46:26,True,87,False,False
fe9f7b32-9bed-46f2-8d37-41403e575620,saifulnizam mati isa,good,5,0,1.9.51,2026-07-03 14:47:56,Thanks for leaving us a good review! We'll continue to improve the app to serve you better ❤,2026-07-04 17:47:57,True,4,True,False
b897f63c-09ad-4a37-9b2a-a12790ec3e3d,Rose Thug,Reliable banking application with smooth transactions and an easy-to-understand interface. Very useful for daily banking.,5,0,,2026-07-03 14:27:49,"Thanks for leaving us a good review! We are pleased that you enjoyed the app. We'll continue to improve the app to serve you better ❤
",2026-07-04 17:48:11,True,121,True,False
1a792c99-22c6-43dd-aaa1-4ee5a91effcb,Abdul Halim,not compatible.,1,0,1.9.33,2026-07-03 14:24:27,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 17:48:28,True,15,False,False
1bde5e6b-ffed-4a2c-91f4-cee6f7fa06b3,Jun Rong,👍,5,0,1.9.33,2026-07-03 14:20:19,Thanks for leaving us a good review! We are pleased that you enjoyed the app. ❤,2026-07-04 17:49:35,True,1,False,False
2e99a7b7-0c8c-470a-9816-99514cfcda68,kagie mrz,kenapa p30pro tidak boleh guna android pun masi 13.. knp tak boleh guna..,1,0,1.9.51,2026-07-03 12:10:23,"Hai! Untuk memastikan keselamatan dan keserasian aplikasi, CIMB OCTO hanya menyokong OS minimum berikut: Android: Versi 11/Apple iOS: Versi 16 dan ke atas. Jika peranti anda menggunakan versi OS yang lama, sila kemas kini sistem anda atau gunakan peranti lain yang disokong untuk terus menggunakan aplikasi CIMB OCTO dengan selamat. Terima kasih.",2026-06-24 01:36:20,True,73,False,False
a29c7e13-c592-43b5-a57e-04bdfabaf66d,Istiakul Mue,good sarvis,5,0,,2026-07-03 02:56:02,Glad you like it! We'll continue to improve the app to serve you better ❤,2026-07-04 17:50:26,True,11,True,False
281bfc2d-92c6-47ed-9e98-9386172d21e3,AJOX,good,5,0,1.9.33,2026-07-02 23:24:11,Thanks for leaving us a good review! We are pleased that you enjoyed the app. We'll continue to improve the app to serve you better ❤,2026-07-04 17:50:45,True,4,True,False
cbf3ecd9-85b0-4ae6-9c84-201c955af46e,Quan Lin Lim,"unable to open app, permission denied pop up, no screen share or accessibility permission apps on phone, latest update, android 13",1,0,1.9.51,2026-07-02 22:49:30,"Hi, sorry for any inconvenience caused. If the issue still persists after 'delete-reinstall', we would advise you to contact our Call Centre at the number stated at the back of your card for further assistance.",2026-07-04 17:51:30,True,130,False,False
d223c226-6b0d-4d59-8c5b-c4e39ae2c680,Eyka Ghazali,Great app because my company uses this for salary payments so it's very easy for me to deal 🥰,5,0,1.9.51,2026-07-02 21:47:17,Thanks for leaving us a good review! We'll continue to improve the app to serve you better ❤,2026-07-04 17:51:51,True,93,True,False
aeb2c58d-1118-4484-baf3-771c2159861e,alia,"The CIMB Bank app is easy to use and makes everyday banking simple and convenient. Transactions are smooth, the interface is user-friendly, and it’s helpful for managing accounts, transferring funds, and paying bills securely.",5,0,,2026-07-02 21:03:54,"Glad you like it! We'll continue to improve the app to serve you better ❤
",2026-07-04 17:52:10,True,226,True,False
16e967b8-ef65-4f0a-9f53-2490747e6d73,Wendy Goh,"I'm also facing same issue as one of them. Android old version, told us must log out from old one. But now due to old version doesn't allow me to log in anymore and I deleted the app. App cannot even be installed to that hp anymore, said not compatible. What should I do now? No way I can use mobile banking. Dead end! Please do something with this issue and advice me what to do.",1,0,,2026-07-02 20:16:46,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).
",2026-07-04 17:52:35,True,380,False,True
9c6b5c04-c56e-4ac4-b746-19540de13a1a,SNSyuhanis,CIMB OCTO MY a new feature is a easy online banking instead of we must go to atm. We can manage our bank acc anytime through mobile phone. We can transfer money and it will be protected with TAC and secure login features.,5,0,,2026-07-02 19:51:00,Thanks for leaving us a good review! We are pleased that you enjoyed the app. ❤,2026-07-04 17:52:50,True,221,True,False
aa6909cf-9c1d-465d-b309-94a690de6c30,BAJA Ab,app sampah dari dulu report app lagg and crash on Android 12 tapi tiada tindakan langsung.. bab iklan pop up sebelum sahkan TAC memang hebat dev kayuuuu,1,0,,2026-07-02 18:13:08,"Hi there, thank you for your review & we're sorry to hear about the unpleasant experience. We'll take note & work harder to improve the app to serve you better.",2026-07-04 17:54:00,True,152,False,True
465f15e0-e1b2-4cdd-a4b7-17c6ab0e4f1f,May yee Yee,Doesn't work in old phone Huawei p30 Pro the update app.. It was function proper previously... Force to buy a new phone just for this app!!!!!!!,1,0,1.9.51,2026-07-02 17:57:35,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).
",2026-07-04 17:54:26,True,144,False,False
6d704223-08cd-4bfe-9465-a2929738123e,SIEW LIN LING,fast,5,0,1.9.0,2026-07-02 17:44:49,Glad you like it! We'll continue to improve the app to serve you better ❤,2026-07-04 17:54:41,True,4,True,False
7a5d9f51-b6f2-485a-b3e2-fc6a7de13cc7,Mohd Kamal,unable to perform tac approval at my HP each time doing transfer. ( detect multiple device active ),4,0,1.9.51,2026-07-02 13:45:51,"Hi, sorry for any inconvenience caused. We recommend you to contact our Call Center at the number as written on the back of your card ( Press 3: Mobile Application) for further assistance on this matter.",2026-07-04 17:56:27,True,99,False,False
c4d73ae0-fde6-469d-8776-04afcd937dbf,Nur Izzati iwani,"It’s a great banking app that is very easy and simple to use. The interface is user-friendly and not complicated at all, which makes managing my finances more convenient. I can quickly check my balance, transfer money, and pay bills without any hassle. Overall, it saves time and makes online banking much easier for me.",5,0,,2026-07-02 11:31:31,Thanks for leaving us a good review! Glad you like it! We will continue to add on more features over time to serve you better ❤,2026-07-04 17:16:05,True,320,True,False
5e556dca-23d1-4c12-b5ba-c93589c853e3,Shalina Mahmood,kenapa skrg susah nk buka akaun,1,0,1.9.51,2026-07-02 11:02:27,"Untuk makluman anda, disebabkan oleh langkah keselamatan, terdapat pelbagai sebab seperti butiran peribadi atau pekerjaan yang disediakan yang mungkin memerlukan pengesahan lebih lanjut. Harap maklum.",2026-07-04 17:15:38,True,31,False,False
d6952e80-4130-4a64-9ecc-209ad0b78cd7,hafizul azmy,Good app and service,5,0,,2026-07-02 10:19:45,"Thanks for leaving us a good review! We are pleased that you enjoyed the app. ❤
",2026-07-04 17:11:13,True,20,True,False
7e0281c6-7a11-46e4-b95e-a6003ac9348d,Aniq Farhan,function app,5,0,1.9.51,2026-07-02 09:33:29,Thanks for leaving us a good review! We'll continue to improve the app to serve you better ❤,2026-07-04 17:10:59,True,12,False,False
cdb29724-91db-4bd7-a42c-e30931c356ca,Hafiz Mahmod,The transaction history date does not match the actual date.,2,1,1.9.51,2026-07-02 09:04:49,"Hi there, thank you for your review & we're sorry to hear about the unpleasant experience. We'll take note & work harder to improve the app to serve you better.",2026-07-04 04:41:31,True,60,False,False
131e725c-c637-4e48-9a11-fce45213f58f,Kannan Gopi,this app not suitable for my mobile,1,1,1.9.0,2026-07-02 07:37:27,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 04:43:14,True,35,False,False
d9a232d0-42ff-4a1f-bfde-94b4073a7125,Chow Mh,"Omg, I'm at overseas, and the latest version now it says my phone not compatible , i can't pay school fees now. Why would you do this !! please bring back the previous version , this is sickening !! Total User Hostility, only one device for secure TAC when my linked account no longer be able to access to deactivate. Utter Collosal Disappointment .",1,1,1.9.33,2026-07-02 01:52:18,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 04:45:10,True,349,True,False
4cb21ba1-a340-4d76-912f-a875ff7968ec,Aneesa Dayana,great,5,0,1.9.51,2026-07-01 23:57:34,Glad you like it! We'll continue to improve the app to serve you better ❤,2026-07-04 04:50:09,True,5,True,False
7b84af1a-f1d1-4d7c-9028-496bb8af2f0c,jailani jusoh,nak dowload tak boleh susah pakai telefon lain pon sama jugak,1,0,,2026-07-01 23:47:51,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 04:50:43,True,61,False,False
3b164ad8-f6e8-4978-98f2-862539822455,Sung Cheng Looh,"This is the first time I see a banking service forces its customer to buy a new phone because their support team does not know how to work with older phone OS. I dont know about you guys, swapping bank and moving my money to one who has a functional app on my device's OS is literally free. It probably thinks its app has been good too, which is hilarious.",1,1,,2026-07-01 23:36:04,"Hi. Please note that the operating system (OS) requirements for the CIMB OCTO app have been updated to ensure app security and compatibility.

If your device is using an older OS version, please update your device's operating system or use another supported device to continue using the CIMB OCTO app safel",2026-07-04 06:33:37,True,356,True,False
47098d09-9970-46fa-ad10-a7afc928145c,Yigin03,"Easy to navigate and everything important is easy to find. Transactions are processed quickly, which gives me confidence when using the app.",5,0,,2026-07-01 22:44:14,Glad you like it! We'll continue to improve the app to serve you better ❤,2026-07-04 17:07:23,True,140,True,False
51c1990d-346e-4bdf-a0df-357a6d6d264d,Khadija Ali,Simple interface with smooth banking services and secure online transactions.,5,0,,2026-07-01 22:37:27,Thanks for leaving us a good review! We'll continue to improve the app to serve you better ❤,2026-07-04 17:07:04,True,77,True,False
e2802abc-dc86-4ddd-95e6-1b373f1fea30,nurul iza,why i cannot install cimb octo my? my android version already 12. i'm using Huawei nova 5T,1,0,,2026-07-01 21:54:14,"Hi there, thank you for your review & we're sorry to hear about the unpleasant experience. We'll take note & work harder to improve the app to serve you better.",2026-07-04 04:17:31,True,90,False,False
f2a48e63-c722-4c72-b582-dec7cd7231d0,Bri Aurora,"CIMB Clicks is a very useful banking app. Transactions are fast, the interface is user-friendly, and I can manage my finances with ease.",5,0,,2026-07-01 18:35:57,Thanks for leaving us a good review! Glad you like it! We will continue to add on more features over time to serve you better ❤,2026-07-04 04:34:05,True,136,True,False
bb1447d1-5c8c-4f07-8394-1124b97529c5,Raudhah Balqistina,Really reliable app ✨ secure and easy to use for checking balance and managing payments on the go!,5,0,1.9.0,2026-07-01 17:54:41,Thanks for leaving us a good review! We are pleased that you enjoyed the app. We'll continue to improve the app to serve you better ❤,2026-07-04 04:33:43,True,98,True,False
4ad838c1-eba1-4ab5-a636-e49c9f6056dd,Akira Lee,"Suffered significant pain for a week, awake and asleep, because I couldn't do online banking to pay for my medical treatments. Because it took me one week to get a new phone and jump through all the steps CIMB put me through to reinstall and access their banking app on my new device. There is no apology or explanation CIMB can give me that will make up for this.",1,3,1.9.51,2026-07-01 15:21:44,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 04:34:47,True,364,False,False
0a3e2eec-6d1c-4a15-955b-3eefe5408298,Syafiqah Makhtar,good 👍😊,5,0,,2026-07-01 13:56:52,Thanks for leaving us a good review! We'll continue to improve the app to serve you better ❤,2026-07-04 04:35:53,True,7,True,False
56f26bdb-c048-4c3b-a0f7-1e4496b35728,acucomel70,Kenapa x bole update cimb malaysia menggunakan phone huawei nova7se. Ada cara lain x. X kan kna tukar hp.,5,0,,2026-07-01 13:44:06,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 04:36:27,True,105,False,False
ada19a1f-aa4f-4a9f-94ac-a0d757a3735e,CC User,"Not support registration of overseas number, if want to use only can use local phone number.",1,0,1.9.51,2026-07-01 13:22:22,"Hi there, thank you for your review & we're sorry to hear about the unpleasant experience. We'll take note & work harder to improve the app to serve you better.",2026-07-04 04:37:28,True,92,False,False
718365aa-1ded-4552-b982-906a406d32b7,Wella Nocalan,on my old version android I can't install it anymore.,1,1,,2026-07-01 12:42:39,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 04:11:11,True,53,False,False
9e14a1f2-f69e-4b74-8351-f3477ac05712,James TMC,excellant,5,0,1.9.51,2026-07-01 12:42:08,Thanks for leaving us a good review! We are pleased that you enjoyed the app. ❤,2026-07-04 04:11:40,True,9,False,False
232531b8-ee75-441d-937d-ee018f51b00c,Rayhan Rayhanud,unreliable annoying app,1,1,1.9.51,2026-07-01 12:19:49,"Hey there, appreciate if you elaborate more on your CIMB OCTO App issue via call at the number as written on the back of your card or drop us a message in the Mailbox for further assistance in this matter. Step 1: Login to CIMB Clicks Web Step 2: You can find the mailbox at the top right corner next to the logout button.",2026-07-04 04:12:30,True,23,False,False
fa0bbc22-80ee-48c9-8f83-2579fdd5bade,kong Delen,why Android 10 is not compatible? lousy app,1,1,1.9.33,2026-07-01 12:07:12,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-04 04:13:20,True,43,False,False
5446afb9-7cef-49c8-b7b8-92ef4f444c30,Nazri Razak,ok,5,0,1.9.33,2026-07-01 10:36:10,Glad you like it! We'll continue to improve the app to serve you better ❤,2026-07-04 04:15:36,True,2,False,False
2749dcdb-194f-4b0e-bda1-be0c1d0f9a0f,Nurul Farhana,kerana dia meningkat version Android 11 tolong lah kembali ke version Android 10 sbb saya punya tk boleh nk update saya nk guna cimb bank ni untuk saya kerja tak kan saya kena beli fon baru kot,1,1,,2026-07-01 07:58:42,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-01 05:19:47,True,193,False,False
d2575dce-a34a-47af-ae70-580f24770bb9,zhariff zikry,"CIMB OCTO MY an another local bank that are trusted, i will always choose this bank and apo for part time work because of a highly secure and modern banking experience. The app is fast, the interface is sleek, and transferring funds or paying bills takes just a few taps. Biometric login makes accessing my account smooth and safe.",5,0,1.9.51,2026-07-01 07:08:37,"Thanks for leaving us a good review! We are pleased that you enjoyed the app. We'll continue to improve the app to serve you better ❤
",2026-07-04 04:10:12,True,331,True,False
186107b0-1e55-4df9-ae0a-7cda71fc0539,Medi Kogid,App cannot support to my older hp anymore.. 🤦,1,1,1.7.2,2026-07-01 05:50:54,Glad you like it! We'll continue to improve the app to serve you better ❤,2025-04-22 07:14:16,True,45,False,False
29608926-a3ce-42d4-a1c6-fab60dce7f53,Alex Aminous,"Everything's good until my Android 10 smartphone cannot use the app anymore. Why the sudden forced urges to update the whole OS CIMB? Last year my Android 9 Samsung Galaxy Note 8 also can't run the app because need to update to Android 10. Why the forced update procedure? These are the only two phones I have, I can't afford to buy another one! Heck why can't you at least leave some important features like SecureTAC or basic login to function? No statement, just block users off app. Report SKMM.",1,1,,2026-07-01 05:42:21,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-01 05:26:35,True,499,True,False
1d6bc2a7-8e5f-4518-a5e7-3ec1e4adaaa1,Foysal Mojumder,this app is so usefull for check balance..transfer and use to use,5,0,1.9.51,2026-07-01 00:14:08,Thanks for leaving us a good review! We'll continue to improve the app to serve you better ❤,2026-07-01 05:27:13,True,65,False,False
26152b28-3919-4999-8e6d-1e543668b194,shaef sha,"Unable to update due my phone is not Android 11, as my phone cant upgrade from 10 to 11. It waste just to buy new device just to install 1 apps, and not everyone here is RICH to buy new device. Better make an apps that can run smoothly on Andr.10, hmmmm.",1,2,1.9.33,2026-07-01 00:09:27,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).
",2026-07-01 05:29:04,True,254,True,False
451b920e-ec99-4ba2-b937-527404b7999c,Chiew Boon Lou,"This app is terrible. When you upgrade your software to compatible only with Android 11 and above, why you do not notify the end user to have ample time to do the preparation during the transaction period. Due to your sudden upgrading without notification. I can't perform the bank transaction for more than 1 week due to can't login for TAC approval. When I download the app on my new device also got issue because it keeps prompt me to deactivate my app on old device but I can't !! Tell me how..",1,1,,2026-06-30 23:07:31,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-01 05:33:58,True,498,False,True
c150a2dc-0c56-4a5e-bcc0-ef750a299447,Goretti Gumas,"Cannot open this cimb octo after update this apps on my device. Already uninstall and reinstall again, but said not compatible with my Huawei p30 pro device. Kindly need your help CIMB.",1,1,,2026-06-30 22:00:56,"Hi, sorry for any inconvenience caused. If the issue still persists after 'delete-reinstall', we would advise you to contact our Call Centre at the number stated at the back of your card for further assistance.",2026-07-01 05:40:13,True,185,False,False
44bd4599-4e6c-41ce-9cbc-812127a89302,Rahman Rahim,what happens to those use old phones... we change to other banks..,1,0,1.9.51,2026-06-30 17:07:10,"Hi, sorry for any inconvenience caused. We recommend you to contact our Call Center at the number as written on the back of your card ( Press 3: Mobile Application) for further assistance on this matter.",2026-07-01 05:19:04,True,66,False,False
5b313866-0858-4e54-a5ea-e545223cc2d3,Zamree Othman,Ok sy cuba dulu ok,4,0,,2026-06-30 15:44:29,Thanks for leaving us a good review! We are pleased that you enjoyed the app. ❤,2026-07-01 05:24:50,True,18,False,False
2e36f40a-5a48-4017-bf58-9ce5e49beef7,zyla latiff,"CIMB Bank is a reliable and user-friendly banking app. It makes checking account balances, transferring money, and paying bills quick and convenient. The app is secure and offers a smooth overall banking experience.",5,0,1.9.51,2026-06-30 14:46:16,Thanks for leaving us a good review! We are pleased that you enjoyed the app. We'll continue to improve the app to serve you better ❤,2026-07-01 05:25:14,True,215,True,False
4e52d7eb-591b-4631-9996-37e1dbac6118,Wilson Teo,"My old phone is no longer support the app, so how to deactivate and transfer the app to new device? Please provide a way to deactivate device from web portal.",1,1,1.9.0,2026-06-30 14:39:11,"Hi, sorry for any inconvenience caused. We recommend you to contact our Call Center at the number as written on the back of your card ( Press 3: Mobile Application) for further assistance on this matter.",2026-07-01 05:25:36,True,158,False,False
391ebe9e-a98d-4320-93d3-d9e40e65b70d,Mr.Athiren,The previous app is better than this app... It's irritating,5,0,1.6.6,2026-06-30 13:59:31,"Hi there, thank you for your review & we're sorry to hear about the unpleasant experience. We'll take note & work harder to improve the app to serve you better.",2026-07-01 05:26:03,True,59,False,False
3343b8f2-d5ba-4d01-8506-9572cb9ba959,Amir Asyraf,Can't update cause not compatible,1,1,1.9.0,2026-06-30 12:48:16,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-01 05:02:12,True,33,False,False
54f7df33-e128-4c76-a793-3b2d67179cb7,Eiznie Joe,Failed to verify using my ic when i try to install to my new phone?now have to go to cimb branch for help..so troublesome..any other option ka for this one?,1,1,1.9.51,2026-06-30 12:20:53,"If your electronic Know Your Customer (eKYC) verification fails, please visit nearest branch for manual KYC verification.",2026-07-01 05:07:44,True,156,False,True
e2c67d53-770f-4c9b-86f5-57b553c0da73,wan asmira,bad service,1,0,1.9.33,2026-06-30 11:46:11,"Hi there, thank you for your review & we're sorry to hear about the unpleasant experience. We'll take note & work harder to improve the app to serve you better.",2026-07-01 05:12:07,True,11,False,True
c4f01be0-78f5-493e-886f-d893812110ec,Cheng Xiao,"CIMB Clicks is my trusted banking app! It's fast, reliable, and super convenient for daily transactions like fund transfers, bill payments, and checking account balances. The interface is clean and easy to navigate, plus the security features give me peace of mind. Never had any major issues and it highly recommended",5,2,1.9.51,2026-06-30 11:35:57,Thanks for leaving us a good review! We are pleased that you enjoyed the app. We'll continue to improve the app to serve you better ❤,2026-07-01 05:11:33,True,318,True,True
ab18bc74-9b18-4c26-979b-3ef54de3171d,Maxter 6062,Hoawai p30 not support very b👎👎👎👎👎👎👎👎👎🥵🥵🥵🥵🥵🥵,1,1,,2026-06-30 11:08:21,"Hey there, we're sorry to hear about this experience. The latest CIMB OCTO App update will only be supported on Android 11 and above/iOS 16 and above. To continue enjoying access to banking via your CIMB OCTO App, kindly upgrade your device operating system (OS).",2026-07-01 05:13:49,True,44,False,False
