review_id,user_name,review_text,rating,thumbs_up_count,app_version,review_date,developer_reply_text,developer_reply_date,developer_reply,review_length,positive_review,negative_review
074e3ade-39a8-4c34-8ac4-b8908b2f934c,Amutha Govin,nice,5,0,3.75.24,2026-07-05 10:12:55,"We're happy to hear that you're enjoying Shopee, Amutha Govin! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 11:22:05,True,4,False,False
d564b20e-1ad1-4d5c-b8ba-539906b05345,Shan apoi,so far so good,4,0,,2026-07-05 07:45:24,"We're happy to hear that you're enjoying Shopee, Shan apoi! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 08:07:26,True,14,True,False
d7f3b780-141a-4dc6-9433-330b6d824a79,Hanan Family,"turn off the notification, but still receiving them...",2,0,3.52.19,2026-07-05 07:26:52,"We're sorry to hear about this review, Hanan Family. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 08:06:37,True,54,False,False
be813ef2-26d8-40f1-955b-662a0c40923d,Firas Zahidi,really enjoy it,5,0,,2026-07-05 07:21:29,"We're happy to hear that you're enjoying Shopee, Firas Zahidi! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 08:05:56,True,15,False,False
3dae5aba-ec9d-4dd8-b6a4-a3390e33387d,tokang 87,😁👍,4,0,,2026-07-05 05:35:06,"We're happy to hear that you're enjoying Shopee, tokang 87! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 06:45:04,True,2,False,False
d73a2ddf-7ff4-47ac-babc-792c59bbb161,Raj Singh,good app,5,0,3.77.25,2026-07-05 03:47:25,"We're happy to hear that you're enjoying Shopee, Raj Singh! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 04:01:52,True,8,True,False
9f671c72-81f3-44e8-83f9-320a3538cd61,Muhammad Irfan hakimi Ho,I hate this app is keep appear on my phone ad is annoying me and pissing me off is not like I wanna buy something in there and is keep forced people to install like stop is pissing me bady,1,0,3.16.19,2026-07-05 03:14:45,"We're sorry to hear about this review, Muhammad Irfan hakimi Ho. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-05-26 05:24:20,True,188,False,True
1f61e403-1d01-4189-9541-c37ea50ac80a,Abe is_89,Can't allow my loan again..,4,0,3.76.27,2026-07-05 00:32:37,"We're sorry to hear about this review, Abe is_89. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 01:28:16,True,27,False,False
8805de20-c1bb-4a17-8a67-f2d081f03051,Fhyan Putra,Good I love it,5,0,3.77.25,2026-07-05 00:27:14,"We're happy to hear that you're enjoying Shopee, Fhyan Putra! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 01:27:27,True,14,True,False
a2cb64a0-6e23-47ab-b6ba-19ad327de714,Syed Kamrul Islam,good,5,0,3.77.25,2026-07-04 23:13:18,"We're happy to hear that you're enjoying Shopee, Syed Kamrul Islam! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-05 00:07:26,True,4,True,False
7fe6e636-5fd0-489c-962e-c82c2fb80c52,AEDDY GAMERZ,app yang sangat bagus untuk beli barang,5,0,3.74.34,2026-07-04 23:12:46,"Kami gembira mendengar ulasan ini AEDDY GAMERZ ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-05 00:07:06,True,39,False,False
aaba2dbe-79a1-4e57-a0df-4b87da4f3cea,entinggi pengambang,Very good service,5,0,3.77.25,2026-07-04 22:04:36,"We're happy to hear that you're enjoying Shopee, entinggi pengambang! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat, Email or Free Internet Call.",2024-07-30 20:08:58,True,17,True,False
6dfcb973-c056-4374-93ca-6141e49d53c3,Halia Bara,nice,5,0,,2026-07-04 21:46:17,"We're happy to hear that you're enjoying Shopee, Halia Bara! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 22:05:20,True,4,False,False
6567defc-9663-471a-a815-4b1cd7f28984,Beverly Eve,App yang sangat bagus.senang di gunakan.,5,0,3.77.25,2026-07-04 17:41:11,"Kami gembira mendengar ulasan ini Beverly Eve ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-04 18:25:49,True,40,False,False
0eed5cc8-5f8a-4404-9b57-bed8783e9443,Anu param,easy platform and easy to find,5,0,3.77.25,2026-07-04 17:39:26,"We're happy to hear that you're enjoying Shopee, Anu param! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 18:35:42,True,30,True,False
351995a1-d2ef-4e9e-9b88-767c7f726c74,Jeslia Nadu,good,5,0,3.75.24,2026-07-04 16:54:05,"We're happy to hear that you're enjoying Shopee, Jeslia Nadu! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 17:13:45,True,4,True,False
3cb6aeac-8809-464c-aaa2-732bceaa841e,K Wisnia,Very convenient e-commerce app with competitive prices and frequent promotions. The checkout process is straightforward and secure.,5,0,,2026-07-04 16:24:55,"We're happy to hear that you're enjoying Shopee, K Wisnia! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 17:14:38,True,131,True,False
626d32bc-dee1-4466-87d9-7006976c477c,norsalwati haron,this apps really useful to buy things at online but the price kinda little bit expensive 😇,5,0,3.76.25,2026-07-04 13:26:42,"We're happy to hear that you're enjoying Shopee, norsalwati haron! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 14:22:59,True,90,False,False
56fafa9d-6329-46f0-9e48-91b1699344d1,qama qama,"Always opened the ""live & video"" tab instead of the home page every time I opened the apps. It's intrusive and annoying to the end users.",1,1,3.77.25,2026-07-04 13:21:01,"We're sorry to hear about this review, qama qama. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 14:22:21,True,137,False,False
729b621b-5e10-4b43-b1e3-a5e7e96939a9,Antonius Losa,mantap,5,0,,2026-07-04 12:11:05,"Kami gembira mendengar ulasan ini Antonius Losa ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-04 14:01:57,True,6,False,False
c97eab3a-3926-44ce-a338-e0c14b975f90,Zulwali Merawi,good,5,0,3.77.25,2026-07-04 10:32:59,"We're happy to hear that you're enjoying Shopee, Zulwali Merawi! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 11:30:32,True,4,True,False
6a886144-5f97-4fe2-a764-2c8c48d74c0a,Rakib khan,It's very good,5,0,,2026-07-04 10:32:44,"We're happy to hear that you're enjoying Shopee, Rakib khan! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 11:49:17,True,14,True,False
59ba952c-2cd0-41bc-b95d-55aafabcc688,Muhamad Khairul Nazriee,very good apps!,5,0,3.77.25,2026-07-04 10:20:06,"We're happy to hear that you're enjoying Shopee, Muhamad Khairul Nazriee! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 11:30:02,True,15,True,False
9a2acdab-0860-42fa-8fd1-4f853d28a310,Agnes Seah,like this so much,5,0,3.77.25,2026-07-04 09:53:48,"We're happy to hear that you're enjoying Shopee, Agnes Seah! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 11:02:05,True,17,False,False
4d298002-02a9-453a-9e36-7deff698be76,Aning Juliani,"sangat puas hati, harga pun murah sangat berbaloi, penghantaran pun laju👍👍👍👍👍👍",5,0,3.76.25,2026-07-04 07:02:36,"Kami gembira mendengar ulasan ini Aning Juliani ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-04 08:42:28,True,78,False,False
17a0aa1b-784d-47db-bf34-c244be718637,MD ABDUL MOTALEB Hossain,good 👍,5,0,3.76.25,2026-07-04 02:43:05,"We're happy to hear that you're enjoying Shopee, MD ABDUL MOTALEB Hossain! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 03:01:26,True,6,True,False
2ad36256-3f6f-49ae-828d-bf8d7cf8e999,Dick Jeffry,terbaik,5,0,3.77.25,2026-07-04 02:32:44,"Kami gembira mendengar ulasan ini Dick Jeffry ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-04 03:03:38,True,7,False,False
715a8426-dc1a-4266-a1d5-fdabc1e38252,天魔ゆがみ,late response about account problems,1,0,,2026-07-04 01:37:39,"We're sorry to hear about this review, 天魔ゆがみ. 😢 We would like to understand more about the issues you've encountered. Could you please provide additional details or contact our support team? You can access via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 02:03:53,True,36,False,True
bbc3e47d-5518-4c35-99b6-66cfa6f769ee,fakhrul radzi,ok,5,0,3.58.36,2026-07-04 00:08:08,"We're happy to hear that you're enjoying Shopee, fakhrul radzi! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-04 01:57:35,True,2,False,False
c135acc3-3446-426f-ae3e-d375f3d5fc7d,Dhani,"perbaiki la sistem tu, takpayah nak double verify, guna nombor phone dah la, nak kena guna email pulak, aku nak login akaun baru pun susah kau tau tak, perbaiki sistem tu, kau ingat aku tau ke password email budak tu",2,0,3.73.27,2026-07-03 23:05:11,"Kami kesal mendengar ulasan ini, Dhani. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat ataupun Panggilan Internet.",2026-07-03 19:31:41,True,216,False,False
d8a493bf-5f67-4e9c-ba83-2f9fca0151ae,MUSTIZAH MOHD AMIN,Sentiasa upgrade kemudahan mengikut keperluan dan perkembangan semasa. Alangkah baiknya jika penghantaran percuma untuk seluruh Malaysia termasuk Sabah dan Sarawak. Pasti kenaikkan jumlah berbelanja meningkat drastik!,5,0,3.77.25,2026-07-03 22:41:15,"Kami gembira mendengar ulasan ini MUSTIZAH MOHD AMIN ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-03 23:13:22,True,217,False,False
bce8b9ff-255f-479b-840e-b10919ca09ab,Nurul Ellyna,Saya request e-invoice dr last week. Kes tak settle tapi enquiry asyik completed. Asyik suruh ikut troubleshoot. Tapi kes tak settle. Janji 10pm by today eh kali ni bukak lagi id case dan wait for another 3-5 working day.,1,5,3.77.25,2026-07-03 22:25:18,"Kami kesal mendengar ulasan ini, Nurul Ellyna. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat ataupun Panggilan Internet.",2026-07-03 23:12:20,True,221,False,False
6ac0daef-69af-4958-a49e-067897f76251,leeya midnight,"BUKAN APALAH ADS NYA TU BALIK"" MASUK D APPS LAIN TRUS SUSAH MAU DI SKIP ORANG DOWNLOAD SDH",4,0,3.77.25,2026-07-03 21:48:07,"Kami gembira mendengar ulasan ini leeya midnight ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-03 22:26:17,True,90,False,False
dd86d105-0562-404c-a87f-a552bf562e06,RIDZUAN RIDZUAN,Good,5,0,3.72.31,2026-07-03 21:37:53,"We're happy to hear that you're enjoying Shopee, RIDZUAN RIDZUAN! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-03 22:24:15,True,4,True,False
94c86386-1c91-4959-98d5-70289f59954f,Salahuddin Oc,Good,5,0,3.77.25,2026-07-03 21:12:11,"We're happy to hear that you're enjoying Shopee, Salahuddin Oc! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-03 22:26:32,True,4,True,False
1b6b0b44-8e81-4640-9481-a45984bb5629,Sharmaine Yen,Good discounts.,4,0,,2026-07-03 20:41:44,"We're happy to hear that you're enjoying Shopee, Sharmaine Yen! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-03-13 20:08:23,True,15,True,False
9df353a6-b9a7-42f6-a678-c1f4b67da68c,arif MAPX,good,5,0,3.77.25,2026-07-03 20:36:22,"We're happy to hear that you're enjoying Shopee, arif MAPX! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-03 21:20:16,True,4,True,False
51f9ea04-b511-488f-be94-b49d75cc9a4e,Kamaleshwaran,good,5,0,3.76.25,2026-07-03 19:49:04,"We're happy to hear that you're enjoying Shopee, Kamaleshwaran! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-03 21:13:41,True,4,True,False
5e2cea37-656d-4670-9b4a-a7116c39a503,Hamidah Dahalan,Terbaik,5,0,,2026-07-03 19:31:09,"Kami gembira mendengar ulasan ini Hamidah Dahalan ! Maklum balas positif memberi motivasi untuk kami terus memberikan anda pengalaman terbaik.
Jika anda mempunyai sebarang cadangan atau pandangan, sila hubungi kami melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat atau Panggilan Internet.",2026-07-03 21:12:07,True,7,False,False
5e6d2d5d-eb20-48e0-a341-96c9c12dce3b,Zairul Zainal,cepat dan mudah,1,0,3.76.27,2026-07-03 19:23:49,"Kami kesal mendengar ulasan ini, Zairul Zainal. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat ataupun Panggilan Internet.",2026-07-03 20:56:37,True,15,False,False
3e231e51-e926-4eae-a8be-d209101ffb1b,YC CHIN,good good,5,0,3.77.25,2026-07-03 19:20:30,"Thank you for rating us YC CHIN !
If you need assistance in the future, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Internet Call.",2026-07-03 20:56:19,True,9,True,False
61b86d66-e02f-4ddb-a26c-7911b12ecb96,Muhaimin Ramlan,lebih sejam aku tunggu makanan aku. langsung tak ada rider. bila chat customer service pon masalah. tengah typing dia boleh tamatkan chat.,1,0,3.76.25,2026-07-03 17:48:28,"Kami kesal mendengar ulasan ini, Muhaimin Ramlan. 😢 Kami ingin menyelesaikan masalah ini dan membantu anda dengan selanjutnya.
Sila hubungi kami dan berikan kami informasi lanjut supaya kami boleh membantu anda melalui Aplikasi Shopee dan klik ""Saya"" > ""Pusat Bantuan"" dan pilih antara Chat ataupun Panggilan Internet.",2026-07-03 18:06:01,True,138,False,False
c18b8d27-e627-434d-8f1e-5b07b9ffd913,Frank Dom,👍👍👍👍😄😄,3,0,3.77.25,2026-07-03 17:14:09,"Thank you for rating us Frank Dom !
If you need assistance in the future, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Internet Call.",2026-07-03 18:04:37,True,6,False,False
cf512316-1ccd-4627-a6b5-fa573091c0b4,A Anasu,very good Experience,5,0,3.76.27,2026-07-03 17:01:40,"We're happy to hear that you're enjoying Shopee, A Anasu! If you have any suggestions or if there's anything specific you love about the app, feel free to let us know. If you need assistance, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Free Internet Call.",2026-07-03 18:29:20,True,20,True,False
c9a9d3b8-0251-4f89-b06a-03b1af4b8ee2,Mohd Fadzli,ok,5,0,3.77.25,2026-07-03 16:20:32,"Thank you for rating us Mohd Fadzli !
If you need assistance in the future, feel free to contact us via your Shopee App through Me > Help Centre and choose between Chat or Internet Call.",2026-07-03 17:31:37,True,2,False,False
